company_flag|state|county|city|entity_name|address1|phone|license_number|licensee_type_cd|licensee_type_cd|qualifying_individual
1|KS|DOUGLAS|LAWRENCE|SUNSET PAINTING CO.|453 ELDRIDGE ST.#C|785-313-1014|KS10-2064|Lead Renovation Firm|TIM ORR
1|KS|DOUGLAS|Lawrence|KB PAINTING, LLC|1835 W 27th Terrace|785-423-4464|KS10-2068|Lead Renovation Firm|KATE BOYD
1|KS|Dickinson|Abilene|Brian Lady Construction|2980 Jeep Rd.|785-598-2375|KS10-1733|Lead Renovation Firm|Brian Lady
1|KS|Dickinson|Abilene|Built-Rite Construction Inc|1150 2000 Avenue|785-263-7410|KS10-1769|Lead Renovation Firm|Blain C. Veal
1|KS|Dickinson|Abilene|Enger Construction|2891 Fair Rd.|785-388-2419|KS10-1439|Lead Renovation Firm|Bruce Enger
1|KS|Dickinson|Abilene|Geske Interiors, Inc.|110 N. Cedar Street|785-263-7984|KS10-1442|Lead Renovation Firm|Timothy Geske|Lucas Geske|Kathy Geske
1|KS|Dickinson|Ablile|Deby's Finishing Touch|1500 Jayhawk Apr #B|785-263-7941|KS12-2665|Lead Renovation Firm|Debra Wilson
1|KS|Dodge|Lecompton|Eric Wagner|1872 E. 850 Rd.|785-423-0649|KS14-2888|Lead Renovation Firm|Eric Wagner
1|KS|Douglas|Baldwin|A & H Air Conditioning and Heating Inc.|1717 College|785-594-3357|KS10-2013|Lead Renovation Firm|Alan Wright
1|KS|Douglas|Baldwin City|Driving Force, LLC|388 E 800 Rd|785-760-1170|KS11-2407|Lead Renovation Firm|Brian Gibler
1|KS|Douglas|Baldwin City|Harry North Construction|95 E 1300 Rd|785-594-3288|KS11-2288|Lead Renovation Firm|Harry A  North
1|KS|Douglas|Baldwin City|Morningstar Painting Services, Inc|1214 Palmyra Ct.|785-766-9900|KS10-2142|Lead Renovation Firm|Andrew Morgenstern
1|KS|Douglas|Baldwin City|Ron Randel|1529 N 300th|785-594-3877|KS10-1805|Lead Renovation Firm|Ron Randel
1|KS|Douglas|Baldwin City|TS's Rental & Repairs, LLC|PO Box 362|931-216-1312|KS13-2774|Lead Renovation Firm|Tillie Wood
1|KS|Douglas|Lawrence|A-Team Home Improvment, LLC|506 E. 23rd St|785-856-3039|KS14-2842|Lead Renovation Firm|William Alan Rector
1|KS|Douglas|Lawrence|A. F. Hill Contracting|PO Box 1581|785-841-3689|KS11-2426|Lead Renovation Firm|Mark Hill
1|KS|Douglas|Lawrence|A.B. Painting and Repair|2229 Killarney Ct.|785-331-6994|KS10-1608|Lead Renovation Firm|Alan Beilgart
1|KS|Douglas|Lawrence|Alpha Roofing LLC|2736 Oregon St.|785-842-2676|KS14-2814|Lead Renovation Firm|Darin Lutz
1|KS|Douglas|Lawrence|Altenbernd & Associates|PO Box 1391|785-979-2499|KS13-2748|Lead Renovation Firm|Conrad W. Altenbernd
1|KS|Douglas|Lawrence|Armor Exteriors|311 Minnesota|785-840-8902|KS10-1475|Lead Renovation Firm|Charlie S. Perdue
1|KS|Conrad W. Altenbernd
1|KS|Douglas|Lawrence|Armor Exteriors|311 Minnesota|785-840-8902|KS10-1475|Lead Renovation Firm|Charlie S. Perdue
